,R,G,B,S
177,0.25201960784313726,0.19335686274509803,0.1863019607843137,0.9704483523343299
178,0.25256078431372553,0.19402745098039215,0.18674509803921568,0.970465009692151
179,0.2529882352941176,0.19470980392156864,0.18707058823529413,0.970481667049972
180,0.2533921568627451,0.19515686274509805,0.18744313725490197,0.9704983244077932
181,0.2537843137254902,0.19583529411764708,0.187678431372549,0.9704999999999999
182,0.25365490196078433,0.1958235294117647,0.18785098039215686,0.9704999999999999
183,0.2513725490196078,0.19313333333333335,0.18568627450980393,0.9704999999999999
184,0.24838823529411763,0.18936470588235293,0.18350588235294116,0.9704999999999999
185,0.24655686274509803,0.18671372549019608,0.18193725490196078,0.9704999999999999
186,0.24598823529411765,0.18556470588235296,0.18159607843137257,0.9704999999999999
187,0.2461450980392157,0.18554901960784312,0.1816,0.9704999999999999
188,0.2463764705882353,0.1855843137254902,0.1818078431372549,0.9704999999999999
189,0.24634509803921567,0.1855843137254902,0.1816470588235294,0.9704999999999999
190,0.24641176470588236,0.18557254901960785,0.1819058823529412,0.9704999999999999
191,0.24665882352941176,0.18580392156862746,0.18196470588235295,0.9704999999999999
192,0.24667843137254902,0.18581176470588234,0.18201176470588235,0.9704999999999999
193,0.24630196078431374,0.18528235294117648,0.18182352941176472,0.9704999999999999
194,0.24584313725490195,0.1845137254901961,0.18122352941176473,0.9704999999999999
195,0.2455843137254902,0.1843019607843137,0.18105098039215686,0.9704999999999999
196,0.24583529411764707,0.18439999999999998,0.18129803921568627,0.9704999999999999
197,0.24622745098039214,0.1848078431372549,0.18154117647058823,0.9704999999999999
198,0.24678823529411764,0.18549411764705884,0.18210588235294117,0.9704999999999999
199,0.24738039215686275,0.18618431372549019,0.18249803921568628,0.9704999999999999
200,0.24767058823529411,0.18680392156862743,0.1827764705882353,0.9704999999999999
201,0.24807058823529413,0.18730588235294116,0.18331764705882353,0.9704999999999999
202,0.24837254901960784,0.18765098039215686,0.1833607843137255,0.9704999999999999
203,0.2486392156862745,0.1880235294117647,0.1833686274509804,0.9704999999999999
204,0.2488549019607843,0.18834509803921567,0.1834941176470588,0.9704999999999999
205,0.24893333333333334,0.1885686274509804,0.18365882352941176,0.9704999999999999
206,0.24923529411764705,0.18892941176470587,0.18391764705882355,0.9704999999999999
207,0.24961960784313725,0.1894156862745098,0.18426666666666666,0.9704999999999999
208,0.2500156862745098,0.18993333333333334,0.1846627450980392,0.9704999999999999
209,0.25055686274509803,0.19061176470588237,0.18492549019607843,0.9704999999999999
210,0.2508666666666666,0.19101176470588235,0.1852078431372549,0.9704999999999999
211,0.2507098039215686,0.19093725490196078,0.1850705882352941,0.9704999999999999
212,0.24843529411764706,0.18816470588235293,0.18308235294117647,0.9704999999999999
213,0.24530588235294118,0.18430980392156865,0.18069019607843137,0.9704999999999999
214,0.2437921568627451,0.18190980392156864,0.17941960784313726,0.9704999999999999
215,0.24338823529411766,0.18121176470588238,0.17928627450980394,0.9704999999999999
216,0.2434235294117647,0.18114117647058825,0.17920392156862747,0.9704999999999999
217,0.24332156862745097,0.1809529411764706,0.17907450980392156,0.9704999999999999
218,0.24329803921568627,0.18070196078431372,0.17918039215686277,0.9704999999999999
219,0.24332549019607844,0.18069803921568628,0.1790392156862745,0.9704999999999999
220,0.2434470588235294,0.1809607843137255,0.1792549019607843,0.9704999999999999
221,0.24345882352941176,0.181,0.17910588235294117,0.9704999999999999
222,0.2432901960784314,0.18058823529411763,0.1789764705882353,0.9704999999999999
223,0.2429294117647059,0.1801450980392157,0.1787921568627451,0.9704999999999999
224,0.2428392156862745,0.18005098039215686,0.17874117647058824,0.9704999999999999
225,0.2430235294117647,0.1801529411764706,0.1788549019607843,0.9704999999999999
226,0.24343529411764706,0.18063137254901962,0.17930196078431374,0.9704999999999999
227,0.24409803921568626,0.18143529411764706,0.17972549019607842,0.9704999999999999
228,0.24449019607843137,0.18204313725490195,0.18005098039215686,0.9704999999999999
229,0.24504313725490195,0.18261960784313724,0.18030588235294118,0.9704999999999999
230,0.24537254901960784,0.18318039215686274,0.18086666666666668,0.9704999999999999
231,0.2456705882352941,0.1836078431372549,0.18094117647058824,0.9704999999999999
232,0.24596078431372548,0.18398039215686274,0.18127450980392157,0.9704999999999999
233,0.24624313725490196,0.1843450980392157,0.18138823529411763,0.9704999999999999
234,0.24652941176470589,0.18476862745098038,0.18159607843137257,0.9704999999999999
235,0.24684313725490195,0.18526666666666666,0.181878431372549,0.9704999999999999
236,0.2472156862745098,0.18576470588235294,0.18225098039215684,0.9704999999999999
237,0.24758823529411764,0.18628627450980392,0.18239607843137257,0.9704999999999999
238,0.24800784313725488,0.18687058823529412,0.18285098039215686,0.9704999999999999
239,0.24832941176470588,0.1874392156862745,0.18312549019607843,0.9704999999999999
240,0.24870980392156863,0.1880078431372549,0.18352156862745098,0.9704999999999999
241,0.2490705882352941,0.18843529411764706,0.18368235294117646,0.9705144232348786
242,0.24947058823529414,0.1890313725490196,0.18405098039215687,0.9705310805926995
243,0.24972156862745098,0.1895176470588235,0.18422745098039217,0.9705477379505207
244,0.25021176470588236,0.19013333333333335,0.1847294117647059,0.9705643953083418
245,0.2505686274509804,0.19062352941176472,0.18474509803921568,0.9705810526661628
246,0.25085098039215686,0.19116862745098037,0.1852235294117647,0.9705977100239839
247,0.25128235294117646,0.19168627450980394,0.18550196078431372,0.9706143673818051
248,0.25149019607843137,0.1921921568627451,0.18565098039215686,0.970631024739626
249,0.2518666666666667,0.19269803921568626,0.18607843137254904,0.9706476820974471
250,0.2523098039215686,0.1931607843137255,0.1864705882352941,0.9706643394552682
251,0.2525882352941176,0.19370980392156864,0.18649019607843137,0.9706809968130892
252,0.2530313725490196,0.1942235294117647,0.18687058823529412,0.9706976541709104
253,0.2511058823529412,0.1921607843137255,0.18524313725490196,0.9707143115287314
254,0.24746666666666667,0.1876156862745098,0.18240392156862745,0.9707309688865525
255,0.24441960784313724,0.18362352941176469,0.18008235294117647,0.9707476262443735
256,0.24329411764705883,0.1817921568627451,0.1792313725490196,0.9707642836021947
257,0.24320392156862747,0.18146666666666667,0.17900392156862746,0.9707809409600158
258,0.24316470588235292,0.18122745098039217,0.17902745098039216,0.9707975983178367
259,0.24309019607843138,0.181,0.17903529411764707,0.9708142556756578
260,0.24274509803921568,0.18063137254901962,0.17885882352941176,0.970830913033479
261,0.24292156862745098,0.1806078431372549,0.17880000000000001,0.9708475703913
262,0.2428549019607843,0.18058039215686275,0.17896470588235294,0.9708642277491211
263,0.242521568627451,0.18023921568627452,0.17863137254901962,0.9708808851069421
264,0.24178039215686276,0.17941176470588235,0.1781019607843137,0.9708975424647632
265,0.2415294117647059,0.17889019607843137,0.17774117647058824,0.9709141998225843
266,0.2415294117647059,0.17885882352941176,0.17781960784313727,0.9709308571804054
267,0.2417607843137255,0.17912941176470587,0.17811764705882355,0.9709475145382264
268,0.24235294117647058,0.17970980392156863,0.17852941176470588,0.9709641718960476
269,0.24260784313725492,0.18014117647058822,0.17859607843137257,0.9709808292538686
270,0.24326666666666666,0.1808862745098039,0.1790156862745098,0.9709974866116896
271,0.24367450980392158,0.18141176470588236,0.1794666666666667,0.9710141439695107
272,0.24401568627450979,0.18177254901960782,0.17966666666666667,0.9710308013273319
273,0.24424313725490196,0.18225098039215684,0.17986274509803923,0.971047458685153
274,0.2444235294117647,0.18257254901960784,0.18023529411764705,0.9710641160429739
275,0.24476470588235294,0.1829529411764706,0.18041176470588235,0.971080773400795
276,0.24498431372549018,0.18332156862745097,0.18048235294117648,0.9710974307586162
277,0.24539999999999998,0.1838392156862745,0.18087450980392156,0.9711140881164372
278,0.24560784313725492,0.18430980392156865,0.1811764705882353,0.9711307454742583
279,0.24589019607843138,0.18462745098039215,0.18116470588235295,0.9711474028320793
280,0.24631764705882353,0.18515294117647058,0.18158039215686272,0.9711640601899005
281,0.2469529411764706,0.1858470588235294,0.1820627450980392,0.9711807175477215
282,0.2472,0.1863843137254902,0.1823764705882353,0.9711973749055426
283,0.24754117647058824,0.18700392156862744,0.18263529411764706,0.9712140322633637
284,0.24802352941176473,0.18754901960784315,0.18311764705882352,0.9712306896211849
285,0.24862745098039216,0.18818431372549022,0.18330980392156862,0.9712473469790058
286,0.2487921568627451,0.1886313725490196,0.18381568627450978,0.9712640043368269
287,0.2492627450980392,0.18913333333333332,0.18391372549019608,0.971280661694648
288,0.24956470588235297,0.1897921568627451,0.18421960784313726,0.971297319052469
289,0.2499529411764706,0.19030588235294116,0.1844941176470588,0.9713139764102902
290,0.250321568627451,0.19074117647058825,0.18489411764705885,0.9713306337681112
291,0.25065882352941177,0.19121176470588236,0.18521176470588235,0.9713472911259323
292,0.2510588235294117,0.19185882352941178,0.18550196078431372,0.9713639484837533
293,0.251278431372549,0.19217254901960784,0.1856078431372549,0.9713806058415745
294,0.25001960784313726,0.19098823529411765,0.18464313725490197,0.9713972631993956
295,0.24649411764705884,0.18680392156862743,0.18165882352941176,0.9714139205572165
296,0.24318823529411765,0.18235294117647058,0.1792,0.9714305779150376
297,0.24169803921568628,0.18009803921568626,0.1780627450980392,0.9714472352728588
298,0.24126274509803922,0.17937254901960786,0.1778235294117647,0.9714638926306799
299,0.2412313725490196,0.17922745098039217,0.1778627450980392,0.9714805499885009
300,0.24118039215686274,0.1790156862745098,0.1776941176470588,0.971497207346322
301,0.24082745098039215,0.178521568627451,0.17718039215686274,0.971486135295857
302,0.24072156862745098,0.17831764705882353,0.17727450980392156,0.9714694779380361
303,0.2409686274509804,0.1784941176470588,0.17726274509803921,0.971452820580215
304,0.24080000000000001,0.1782549019607843,0.17726666666666668,0.9714361632223938
305,0.24025882352941175,0.17766666666666667,0.17672156862745098,0.9714195058645727
306,0.2398156862745098,0.17685882352941176,0.17652941176470588,0.9714028485067517
307,0.23972156862745098,0.1767921568627451,0.17638039215686274,0.9713861911489307
308,0.23992156862745098,0.1769686274509804,0.17661960784313724,0.9713695337911095
309,0.24034901960784313,0.1774313725490196,0.1767607843137255,0.9713528764332885
310,0.2408156862745098,0.17809411764705882,0.17729019607843138,0.9713362190754674
311,0.24149803921568627,0.17870980392156863,0.1777607843137255,0.9713195617176463
312,0.24194117647058824,0.1794627450980392,0.17825882352941178,0.9713029043598251
313,0.24227058823529413,0.17991764705882352,0.17828627450980392,0.9712862470020042
314,0.2426156862745098,0.1803372549019608,0.17867450980392155,0.9712695896441831
315,0.24291764705882354,0.1806941176470588,0.17893725490196077,0.971252932286362
316,0.2431764705882353,0.181078431372549,0.17908627450980394,0.971236274928541
317,0.24341176470588236,0.18146666666666667,0.17933333333333332,0.9712196175707198
318,0.2437294117647059,0.18189803921568629,0.1795490196078431,0.9712029602128988
319,0.24403921568627449,0.18240392156862745,0.17990980392156863,0.9711863028550777
320,0.24452549019607842,0.1829607843137255,0.18026274509803922,0.9711696454972567
321,0.24484705882352942,0.18352156862745098,0.18052156862745097,0.9711529881394355
322,0.2451921568627451,0.18389019607843138,0.18083529411764707,0.9711363307816144
323,0.24558823529411763,0.1845058823529412,0.18104705882352942,0.9711196734237935
324,0.24616078431372548,0.1852156862745098,0.18169019607843137,0.9711030160659724
325,0.2466156862745098,0.18587058823529412,0.18178039215686273,0.9710863587081512
326,0.24705882352941178,0.18640392156862745,0.18225098039215684,0.9710697013503301
327,0.2474,0.18698431372549018,0.1824666666666667,0.9710530439925091
328,0.2477294117647059,0.18747843137254902,0.1828392156862745,0.971036386634688
329,0.24811372549019609,0.18801176470588235,0.18309803921568626,0.9710197292768669
330,0.2482470588235294,0.18828627450980392,0.1832549019607843,0.9710030719190459
331,0.24872549019607842,0.18892941176470587,0.18348627450980393,0.9710135854387751
332,0.2491372549019608,0.18947450980392158,0.18401176470588235,0.9710302427965962
333,0.249121568627451,0.18952549019607842,0.18386666666666668,0.9710469001544173
334,0.24654509803921568,0.18670588235294117,0.1816627450980392,0.9710635575122383
335,0.24292549019607843,0.18215294117647057,0.17890980392156863,0.9710802148700595
336,0.24070980392156863,0.1789921568627451,0.17724313725490198,0.9710968722278805
337,0.23983529411764706,0.17778823529411764,0.176321568627451,0.9711135295857015
338,0.23992156862745098,0.17764313725490197,0.17657254901960787,0.9711301869435226
339,0.239878431372549,0.17750588235294118,0.1765764705882353,0.9711468443013438
340,0.23975294117647059,0.17730588235294117,0.17652156862745097,0.9711635016591649
341,0.2396,0.1769686274509804,0.17610588235294117,0.9711801590169858
342,0.23989019607843137,0.17722745098039214,0.17641960784313726,0.9711968163748069
343,0.23990980392156863,0.17721176470588235,0.17649411764705883,0.9712134737326281
344,0.23936470588235292,0.17661960784313724,0.17601960784313725,0.9712301310904491
345,0.238721568627451,0.17593333333333333,0.1754705882352941,0.9712467884482702
346,0.2385019607843137,0.17558039215686275,0.1753686274509804,0.9712634458060913
347,0.2386235294117647,0.17570196078431374,0.17541568627450982,0.9712801031639124
348,0.23904313725490198,0.17602352941176472,0.17590196078431372,0.9712967605217334
349,0.23956470588235293,0.17669019607843137,0.17613725490196078,0.9713134178795545
350,0.24016078431372548,0.1773921568627451,0.1768156862745098,0.9713300752373756
351,0.2405764705882353,0.1779372549019608,0.1770156862745098,0.9713467325951968
352,0.2409607843137255,0.1784313725490196,0.17733333333333332,0.9713633899530177
353,0.2412,0.17881960784313725,0.1776156862745098,0.9713800473108388
354,0.24163921568627453,0.1792745098039216,0.17791764705882354,0.9713967046686599
355,0.24182352941176471,0.17967058823529414,0.17796470588235294,0.9714133620264809
356,0.242078431372549,0.1800156862745098,0.17825882352941178,0.9714300193843021
357,0.24230588235294118,0.18030980392156862,0.178521568627451,0.9714466767421231
358,0.24275686274509803,0.18081176470588234,0.17876862745098038,0.9714633340999442
359,0.24303529411764704,0.18128235294117645,0.17897254901960782,0.9714799914577652
360,0.24350196078431374,0.181878431372549,0.17935686274509802,0.9714966488155864
361,0.24381960784313725,0.1824156862745098,0.1796078431372549,0.9714866938265927
362,0.24403921568627449,0.18250980392156863,0.17987058823529412,0.9714700364687716
363,0.24191764705882354,0.18027058823529413,0.17800392156862743,0.9714533791109505
364,0.2387176470588235,0.17629019607843138,0.17550980392156865,0.9714367217531295
365,0.23655686274509805,0.17353333333333332,0.17365098039215685,0.9714200643953084
366,0.23596862745098038,0.1724980392156863,0.17334117647058822,0.9714034070374873
367,0.23602352941176472,0.17236078431372548,0.17329019607843138,0.9713867496796662
368,0.23601960784313727,0.17234901960784313,0.1734549019607843,0.9713700923218451
369,0.23605882352941177,0.1722313725490196,0.17348627450980392,0.9713534349640242
370,0.23611764705882354,0.17230196078431373,0.17348235294117648,0.971336777606203
371,0.23661568627450982,0.17281176470588236,0.17390588235294116,0.9713201202483819
372,0.23662745098039217,0.17287450980392155,0.1737843137254902,0.9713034628905608
373,0.23641568627450982,0.17257647058823528,0.17369411764705883,0.9712868055327398
374,0.23601176470588237,0.17202745098039215,0.1734392156862745,0.9712701481749186
375,0.23592156862745098,0.17194901960784315,0.17314901960784312,0.9712534908170976
