,R,G,B,S
0,0.2004470588235294,0.24521176470588238,0.17258823529411763,0.975
1,0.2010078431372549,0.24533333333333335,0.17238039215686274,0.975
2,0.20067843137254904,0.24574509803921568,0.17294901960784312,0.975
3,0.20113333333333333,0.24620392156862744,0.17357254901960786,0.975
4,0.2011764705882353,0.2465764705882353,0.1736313725490196,0.975
5,0.2012235294117647,0.2469764705882353,0.17312156862745098,0.975
6,0.2009843137254902,0.24641960784313727,0.1732078431372549,0.975
7,0.1990235294117647,0.24502745098039216,0.17174117647058823,0.975
8,0.19813725490196077,0.24381960784313725,0.17105490196078432,0.975
9,0.19798039215686275,0.2432,0.1707607843137255,0.975
10,0.1980156862745098,0.24299607843137255,0.17086666666666667,0.975
11,0.19812549019607842,0.2427607843137255,0.17083529411764706,0.975
12,0.19805098039215685,0.24265098039215685,0.17063529411764705,0.975
13,0.19827843137254902,0.24268235294117646,0.17073725490196076,0.975
14,0.19856470588235295,0.24292156862745098,0.17090980392156863,0.975
15,0.1986549019607843,0.24300392156862746,0.17091764705882354,0.975
16,0.19861960784313726,0.24302745098039216,0.17090196078431372,0.975
17,0.19869411764705883,0.24308235294117647,0.17099999999999999,0.975
18,0.1988313725490196,0.2432078431372549,0.17118039215686276,0.975
19,0.19899607843137254,0.24343529411764706,0.1713372549019608,0.975
20,0.19914901960784315,0.24369803921568628,0.17138039215686274,0.975
21,0.19927450980392156,0.24390980392156864,0.17154117647058825,0.975
22,0.19944705882352942,0.2441764705882353,0.17166666666666666,0.975
23,0.19962745098039217,0.24448627450980392,0.1717607843137255,0.975
24,0.1997686274509804,0.24470980392156863,0.17202745098039215,0.975
25,0.19991764705882353,0.24507058823529412,0.17210980392156863,0.975
26,0.2000156862745098,0.24543137254901962,0.1721294117647059,0.975
27,0.20029019607843138,0.24579607843137255,0.17240000000000003,0.975
28,0.2005686274509804,0.24635294117647058,0.1727372549019608,0.975
29,0.2008,0.24667843137254902,0.17297254901960782,0.975
30,0.20085882352941176,0.247,0.17298039215686276,0.975
31,0.19974901960784314,0.2457294117647059,0.17152549019607843,0.975
32,0.1999607843137255,0.2460549019607843,0.17163529411764708,0.975
33,0.20016470588235294,0.24640784313725492,0.17163921568627452,0.975
34,0.20030980392156864,0.24675686274509806,0.1719294117647059,0.975
35,0.19971764705882353,0.24628235294117648,0.1716313725490196,0.975
36,0.19785098039215684,0.24467450980392158,0.17020000000000002,0.975
37,0.19667450980392157,0.24296470588235294,0.16938431372549018,0.975
38,0.19639215686274508,0.2422078431372549,0.16890588235294116,0.975
39,0.19649411764705882,0.24178823529411764,0.16881568627450982,0.975
40,0.19634117647058824,0.24134117647058825,0.16863529411764708,0.975
41,0.19642745098039216,0.24112941176470587,0.16858823529411765,0.975
42,0.1965529411764706,0.24107450980392156,0.16849019607843138,0.975
43,0.19670588235294117,0.2410862745098039,0.16864313725490196,0.975
44,0.19690588235294118,0.24110196078431373,0.16879607843137254,0.975
45,0.1968313725490196,0.24112941176470587,0.16871764705882356,0.975
46,0.19681960784313726,0.24105490196078433,0.1687607843137255,0.975
47,0.1968980392156863,0.24107450980392156,0.16882745098039217,0.975
48,0.1970470588235294,0.2412078431372549,0.16888627450980392,0.975
49,0.19723529411764706,0.24146274509803922,0.16913333333333333,0.975
50,0.1974470588235294,0.2418078431372549,0.16918039215686273,0.975
51,0.19763529411764705,0.24214117647058825,0.16931372549019608,0.975
52,0.1978156862745098,0.24241176470588235,0.16950196078431373,0.975
53,0.1980392156862745,0.24282352941176472,0.16969411764705883,0.975
54,0.19823529411764704,0.2430980392156863,0.16990980392156863,0.975
55,0.1983764705882353,0.2433607843137255,0.16998823529411766,0.975
56,0.19847058823529412,0.2436549019607843,0.17013333333333333,0.975
57,0.1986078431372549,0.24391372549019608,0.17022745098039216,0.975
58,0.1987254901960784,0.2442549019607843,0.17048235294117647,0.975
59,0.19890588235294115,0.24461176470588233,0.1705686274509804,0.975
60,0.19914509803921568,0.2450313725490196,0.17067843137254904,0.9750000297097359
61,0.19937254901960785,0.24546274509803923,0.17093333333333333,0.9750166968715648
62,0.1994313725490196,0.2459058823529412,0.1709607843137255,0.9750333640333938
63,0.19966274509803922,0.24622745098039214,0.17125098039215686,0.9750500311952227
64,0.1997137254901961,0.24631764705882353,0.1712627450980392,0.9750666983570515
65,0.19837254901960785,0.24530980392156865,0.17039607843137256,0.9750833655188805
66,0.19645098039215686,0.2431843137254902,0.16899607843137254,0.9751000326807094
67,0.1955764705882353,0.24170980392156863,0.16812549019607842,0.9751166998425385
68,0.19551764705882352,0.2410862745098039,0.1679686274509804,0.9751333670043674
69,0.19568235294117647,0.2407843137254902,0.16790588235294118,0.9751500341661962
70,0.19566274509803921,0.2404549019607843,0.16795686274509805,0.9751667013280252
71,0.19564705882352942,0.24025098039215687,0.16781176470588235,0.9751833684898541
72,0.19585098039215687,0.2403843137254902,0.1680078431372549,0.9752000356516831
73,0.1961372549019608,0.24052941176470588,0.16805490196078432,0.9752167028135119
74,0.19615294117647059,0.24052549019607844,0.1680078431372549,0.9752333699753408
75,0.1960941176470588,0.2403843137254902,0.16788627450980392,0.9752500371371698
76,0.1960235294117647,0.24032156862745097,0.168,0.9752667042989988
77,0.19616470588235294,0.24039607843137256,0.16807450980392158,0.9752833714608278
78,0.19626666666666667,0.24051764705882353,0.1681686274509804,0.9753000386226566
79,0.1964862745098039,0.24076470588235296,0.16823529411764707,0.9753167057844856
80,0.19661960784313726,0.24100392156862746,0.16842745098039216,0.9753333729463145
81,0.1968549019607843,0.24128235294117648,0.16862745098039217,0.9753500401081435
82,0.1969607843137255,0.2415607843137255,0.1688078431372549,0.9753667072699723
83,0.1971294117647059,0.24184705882352941,0.16883529411764706,0.9753833744318012
84,0.19721176470588236,0.2421450980392157,0.1690941176470588,0.9754000415936303
85,0.1974549019607843,0.2425372549019608,0.16921960784313728,0.9754167087554592
86,0.1976078431372549,0.24271764705882354,0.16941960784313725,0.975433375917288
87,0.1977686274509804,0.24308627450980394,0.1696705882352941,0.975450043079117
88,0.19801176470588236,0.24334509803921567,0.1697921568627451,0.9754667102409459
89,0.1981686274509804,0.2438313725490196,0.1699372549019608,0.9754833774027749
90,0.19834117647058822,0.24409411764705882,0.170321568627451,0.9754999999999999
91,0.19851372549019608,0.24457647058823528,0.17044313725490196,0.9754999999999999
92,0.19820392156862746,0.24446666666666667,0.17026666666666668,0.9754999999999999
93,0.1962235294117647,0.24280392156862746,0.16894117647058823,0.9754999999999999
94,0.19494901960784314,0.24090980392156863,0.16778039215686275,0.9754999999999999
95,0.19423529411764706,0.2395607843137255,0.16695294117647058,0.9754999999999999
96,0.19421176470588236,0.23903137254901963,0.16670588235294118,0.9754999999999999
97,0.19431372549019607,0.23881176470588233,0.16673725490196079,0.9754999999999999
98,0.19444313725490195,0.23867450980392158,0.16681960784313726,0.9754999999999999
